Date,G1_Sales,G2_Sales,G3_Sales,G4_Sales,G5_Sales,G6_Sales,Cloudiness,Temperature,Wind Speed,Weather Code,KielerWoche
2015-01-01,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.125,13.0,10.0,0.0
2015-01-02,171.436480362582,512.177720196036,182.12300932264296,85.9359726763682,300.829805798494,31.644308920197705,6.0,7.75,24.0,61.0,0.0
2015-01-03,146.725466464595,495.483686243828,170.963077720877,74.71937287892179,277.833431786885,27.332568787866496,7.0,4.875,25.0,69.0,0.0
2015-01-04,69.2618750164446,652.43960117373,202.305946358765,131.61138792274,337.565571891077,31.5981129331306,0.0,4.75,15.0,0.0,0.0
2015-01-05,159.498680849924,349.399884653548,161.989626362703,72.7394907523189,270.173731918039,18.4839927152663,8.0,5.875,8.0,20.0,0.0
2015-01-06,116.621821467299,310.462558578491,125.356639510072,85.5846124596724,265.854860102674,40.2233116111995,8.0,3.625,8.0,10.0,0.0
2015-01-07,116.046870294295,289.568739500106,115.662839057947,86.9275104588597,263.03524552906,0.0,6.0,5.75,10.0,61.0,0.0
2015-01-08,88.92197637381558,313.907584824392,91.4747039377377,70.3775374736991,230.86684942807696,0.0,8.0,6.375,9.0,61.0,0.0
2015-01-09,89.5158553261206,314.26237720896,111.936085655585,71.4384074719189,240.167564518219,0.0,6.0,7.5,25.0,63.0,0.0
2015-01-10,67.954839483437,349.344531472799,122.265690196784,64.1638629091181,304.334671385998,0.0,6.0,10.0,28.0,61.0,0.0
2015-01-11,102.503556455298,551.204782732623,184.229098838524,122.970550791976,314.28252636958,0.0,5.0,4.25,23.0,61.0,0.0
2015-01-12,122.717043089708,254.720970873776,103.980091719935,58.3365912420298,183.01934613080496,0.0,7.0,7.5,19.0,61.0,0.0
2015-01-13,86.441812930424,253.267146283048,98.22230347801948,68.9972825054419,248.091361140205,0.0,7.0,7.75,14.0,61.0,0.0
2015-01-14,72.79183981759209,229.38414618971,99.415923686111,70.4651659015092,235.49178387272,0.0,6.0,3.125,16.0,71.0,0.0
2015-01-15,93.76717991342849,251.148387388712,79.0898875141396,69.4440159990795,255.715603348889,0.0,7.0,6.75,14.0,61.0,0.0
2015-01-16,131.913950068001,314.442179091712,135.042115386384,78.34846601484028,294.576404705863,0.0,6.0,6.75,13.0,0.0,0.0
2015-01-17,115.086208812258,447.611692815639,144.697761867106,101.780919085691,382.824611402643,0.0,1.0,4.25,12.0,21.0,0.0
2015-01-18,47.8910511689248,615.895161452642,181.247790389923,204.693311193378,325.12197864382,0.0,8.0,2.0,9.0,61.0,0.0
2015-01-19,138.935449172918,287.12848916472,106.522532414392,63.0120526976263,243.750686660054,0.0,7.0,1.0,5.0,71.0,0.0
2015-01-20,116.932538278351,297.627496877784,115.880593765192,73.0375497476955,309.385357960923,0.0,7.0,-0.375,4.0,77.0,0.0
2015-01-21,90.1034587863099,285.545986768458,115.517804650047,63.155317636570096,271.986313846711,0.0,8.0,-1.125,4.0,10.0,0.0
2015-01-22,135.950512983467,265.194435459988,113.37969263442,61.8038023909784,299.101267021608,0.0,7.0,-1.375,3.0,49.0,0.0
2015-01-23,130.976061288992,279.183609587953,99.976780581078,68.559045168997,275.460914012407,0.0,8.0,-1.25,5.0,20.0,0.0
2015-01-24,140.03186322028,415.166425975778,133.804409424965,54.0561105891749,376.785950449622,0.0,7.0,-0.5,10.0,71.0,0.0
2015-01-25,94.493388512183,555.586060097281,182.84293510866496,176.90180258166,432.111683660143,0.0,6.0,2.875,6.0,0.0,0.0
2015-01-26,150.51678717379,285.783235454514,94.8677658759417,62.7936586310808,214.316488368471,0.0,7.0,3.375,10.0,61.0,0.0
2015-01-27,141.518792699705,286.802025247007,127.229895506694,78.66740352794929,259.895021701426,0.0,2.0,4.875,13.0,0.0,0.0
2015-01-28,124.273404481234,318.608712118946,119.389750342982,54.1152141456079,290.420362377553,0.0,7.0,4.875,17.0,61.0,0.0
2015-01-29,129.932530553471,276.548941252601,130.868669740543,66.4012476272315,298.873227773722,0.0,7.0,1.5,12.0,75.0,0.0
2015-01-30,100.75421525386,315.018937970584,159.093345754654,67.652941573495,301.211380864112,0.0,7.0,1.125,6.0,0.0,0.0
2015-01-31,129.039421255357,433.183884520481,168.031157476338,66.4961056765624,442.294446547651,0.0,7.0,-2.375,7.0,49.0,0.0
2015-02-01,92.189837282486,633.3095422578169,187.804159224486,214.869292194541,388.585353237256,0.0,7.0,-0.25,9.0,75.0,0.0
2015-02-02,159.254353701805,338.327210161774,117.759219302661,123.697766488052,317.407641410708,0.0,6.0,1.0,10.0,22.0,0.0
2015-02-03,112.095171542871,258.959088520931,117.984827108186,104.342988837394,289.847839834235,0.0,7.0,-1.0,10.0,77.0,0.0
2015-02-04,111.66941350432,255.937860472559,92.2056862044036,127.095636994155,294.315633387072,0.0,6.0,-1.875,9.0,0.0,0.0
2015-02-05,133.827962608871,277.511618112389,78.9008139226001,106.882617972076,297.882645346675,0.0,5.0,0.75,10.0,22.0,0.0
2015-02-06,136.337106368056,312.249043728816,115.704976585312,219.523814146721,385.500566451671,0.0,2.0,-0.5,6.0,22.0,0.0
2015-02-07,130.642229801113,381.57201447351093,140.836707362583,136.049442310194,349.157579410765,0.0,7.0,4.125,18.0,20.0,0.0
2015-02-08,62.750062992056,531.337730533032,178.816699756959,256.535701898324,470.166189255824,0.0,1.0,3.375,14.0,0.0,0.0
2015-02-09,112.747460478504,281.177822022831,79.404680687591,121.963218496309,258.736139221055,0.0,7.0,6.875,13.0,61.0,0.0
2015-02-10,94.7581535487495,266.498461599989,103.738973554113,124.082529993763,259.000724136407,0.0,7.0,7.625,11.0,0.0,0.0
2015-02-11,94.70229200919489,283.832157618276,99.6609741429996,133.991008009117,275.502444506022,0.0,8.0,4.0,5.0,0.0,0.0
2015-02-12,99.58016899195539,245.235034353123,80.5417984183017,105.109162581464,259.722071852511,0.0,8.0,2.0,4.0,10.0,0.0
2015-02-13,91.3547288868634,250.60833531463896,106.163072731659,164.114000189702,315.198418349884,0.0,8.0,1.25,6.0,10.0,0.0
2015-02-14,62.2346006049711,417.742376983156,143.371302913962,190.148450615832,394.074973494992,0.0,7.0,1.625,9.0,28.0,0.0
2015-02-15,96.7929953706798,481.86066809709297,173.243830006668,197.39238538863,360.747312180387,0.0,7.0,3.125,16.0,10.0,0.0
2015-02-16,118.255475071685,286.888417666815,126.326268412728,97.6035128733651,285.836214390694,0.0,8.0,2.0,9.0,10.0,0.0
2015-02-17,118.509639861913,262.907455009083,113.350935013155,136.83107870616,305.542955060461,0.0,6.0,1.125,7.0,45.0,0.0
2015-02-18,123.267817249283,248.32722094822296,81.7131255419403,98.72402357778108,276.652206222818,0.0,3.0,5.5,12.0,10.0,0.0
2015-02-19,123.69090336092,284.788201346631,96.8477619511367,144.886196208494,321.730863755787,0.0,0.0,6.25,13.0,5.0,0.0
2015-02-20,117.287703917599,313.931874526489,106.086454562447,138.979259617537,265.719910475798,0.0,8.0,3.875,11.0,71.0,0.0
2015-02-21,107.174143505865,389.388938515412,124.81765406962,111.305294286303,276.812334391166,0.0,7.0,3.875,16.0,61.0,0.0
2015-02-22,70.46314683496992,560.280256054484,189.394297054986,329.63655374723294,465.661982102677,0.0,5.0,5.25,13.0,0.0,0.0
2015-02-23,66.8925102653853,222.509783508774,94.7593504073171,65.2802336107391,209.048085196786,0.0,7.0,4.5,12.0,61.0,0.0
2015-02-24,105.730056008902,243.88270084160897,81.9621637813295,85.4723306797636,235.546367715921,0.0,7.0,5.625,12.0,61.0,0.0
2015-02-25,81.61776844038339,247.265053559437,104.962981551613,66.5001800170103,248.748539126529,0.0,5.0,5.875,10.0,0.0,0.0
2015-02-26,104.017958777385,245.520846652551,61.8286141075604,53.857325859608096,203.84617447915096,0.0,5.0,6.625,10.0,0.0,0.0
2015-02-27,101.514216092369,268.705012903315,107.787737695716,90.6234358309477,212.664119358187,0.0,7.0,4.5,9.0,61.0,0.0
2015-02-28,99.5688944630867,343.067931178869,131.146672361349,66.7494991172986,298.020877734513,0.0,3.0,5.625,10.0,0.0,0.0
2015-03-01,45.7343245346269,435.076835491745,174.178021471163,115.774341903804,288.61976876178,0.0,7.0,6.75,15.0,61.0,0.0
2015-03-02,104.963808490064,254.485164508834,82.7182341803118,71.9084682586098,186.087523297592,0.0,6.0,5.125,23.0,61.0,0.0
2015-03-03,96.31633610566028,270.361598110118,77.44187336958419,46.549832303522,233.360645977411,0.0,6.0,5.0,14.0,61.0,0.0
2015-03-04,76.50286280681878,246.332586657334,102.301053538414,65.1707860093035,227.52663055806497,0.0,6.0,5.0,18.0,61.0,0.0
2015-03-05,115.664704258596,275.116919242864,117.287155134629,65.2095428993818,205.059139995828,0.0,7.0,6.625,14.0,0.0,0.0
2015-03-06,100.668607215573,297.136244722274,121.559740836917,68.8019764229724,238.613238236779,0.0,7.0,8.125,12.0,20.0,0.0
2015-03-07,106.704697425172,371.47147226236495,116.290165013612,104.606853245048,262.806831079145,0.0,7.0,10.125,13.0,0.0,0.0
2015-03-08,80.654299664346,554.721366656377,177.593434050659,205.57099280524,341.796143879394,0.0,0.0,14.0,12.0,0.0,0.0
2015-03-09,145.517595242024,280.114708230479,80.13117495058931,41.7256099434086,261.326829122549,0.0,4.0,8.375,6.0,0.0,0.0
2015-03-10,120.053548888447,279.649961183193,130.325454800002,81.46930122297101,232.538394821195,0.0,3.0,9.5,13.0,10.0,0.0
2015-03-11,77.5925278766144,274.719950167954,102.068111666797,56.499082598840495,223.970103711564,0.0,0.0,9.125,12.0,0.0,0.0
2015-03-12,123.321210172569,271.057968620896,94.0642345732726,84.3321888197467,210.491995601659,0.0,0.0,7.125,10.0,0.0,0.0
2015-03-13,104.09727840711,263.861714656075,100.192312221242,101.349615757381,237.234063735022,0.0,6.0,4.875,15.0,0.0,0.0
2015-03-14,98.28118560688141,360.715430654047,137.39060848102,74.08603983077289,234.545964942322,0.0,7.0,5.125,15.0,0.0,0.0
2015-03-15,56.967223280621695,461.035577320529,119.54516706624,130.549602673201,278.612403986462,0.0,7.0,5.75,13.0,21.0,0.0
2015-03-16,136.698666060069,269.022901877525,104.061780753424,82.27676633650381,252.212892372443,0.0,2.0,8.625,13.0,10.0,0.0
2015-03-17,136.644449549369,296.541237199908,97.6460875999715,77.80125963452329,300.476490762008,0.0,1.0,10.75,11.0,5.0,0.0
2015-03-18,117.213496435657,292.981913276133,108.643986899682,88.71763950352931,319.376884998689,0.0,4.0,10.625,8.0,0.0,0.0
2015-03-19,121.351949525045,267.179427626967,76.05564303581859,82.99651110735638,271.632339767702,0.0,0.0,10.375,9.0,0.0,0.0
2015-03-20,125.078492851656,299.760479051294,94.5632337202022,88.6535909538115,339.055856444566,0.0,7.0,5.0,9.0,45.0,0.0
2015-03-21,113.449213775737,383.085780794877,128.118006311446,52.639809323213,330.021049430432,0.0,7.0,4.5,21.0,61.0,0.0
2015-03-22,71.57114815139569,489.59934551007,124.288818099514,131.605920044064,379.021922086074,0.0,0.0,4.375,8.0,0.0,0.0
2015-03-23,129.186723027161,292.836479169109,97.7709681259075,57.7729211412768,268.604981873421,0.0,0.0,7.75,12.0,0.0,0.0
2015-03-24,114.539801718388,297.037588138176,86.518746534295,56.0889149961493,285.301446768427,0.0,6.0,7.875,6.0,0.0,0.0
2015-03-25,85.76756992405609,335.007901867692,100.897840106466,75.4697183642942,313.737446087374,0.0,6.0,7.875,14.0,5.0,0.0
2015-03-26,126.909561618178,303.655812393538,93.32292571486208,94.19725318491848,266.972587002293,0.0,7.0,7.125,9.0,0.0,0.0
2015-03-27,113.205121341153,320.938056470297,117.875796154693,81.3657470530275,293.189582126283,0.0,7.0,7.0,7.0,61.0,0.0
2015-03-28,177.270608855771,428.350102346051,145.979562367808,120.729232683492,394.78230994337093,0.0,7.0,8.5,10.0,0.0,0.0
2015-03-29,56.8890738313162,489.84660963621695,140.02511297781,108.584974000503,307.880143820129,0.0,7.0,8.25,12.0,61.0,0.0
2015-03-30,110.288515770675,351.715484397675,101.685038768879,93.81079401832288,260.7747623843,0.0,6.0,6.5,29.0,61.0,0.0
2015-03-31,101.620422865145,339.71388362822,79.3577018316481,95.53466885105347,249.169849496114,0.0,7.0,6.375,35.0,61.0,0.0
2015-04-01,134.425214341545,373.724177525822,151.109608356409,69.7873283360318,319.186205355817,0.0,4.0,5.0,24.0,22.0,0.0
2015-04-02,269.424940927989,525.476422474447,183.215551302075,44.0544861327719,406.35393753221297,0.0,6.0,6.5,19.0,61.0,0.0
2015-04-03,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.375,14.0,0.0,0.0
2015-04-04,274.149943740529,624.731396612574,262.841739078878,0.0,495.482512843952,0.0,0.0,8.375,11.0,0.0,0.0
2015-04-05,102.981646842744,713.240728417569,243.89821522098,101.154372513509,311.448562590211,0.0,3.0,8.625,11.0,0.0,0.0
2015-04-06,60.1445223461642,728.862922564967,232.926035642952,115.850549632261,293.886267424832,0.0,0.0,7.75,10.0,0.0,0.0
2015-04-07,115.651138885906,402.937213841427,139.741645956969,99.9708304210839,242.48820205604096,0.0,7.0,7.75,14.0,61.0,0.0
2015-04-08,89.8685552544395,372.21938757125906,134.171856017115,89.4854107533566,240.166760042682,0.0,2.0,12.0,11.0,0.0,0.0
2015-04-09,157.556996562067,368.140023251964,144.665453378248,71.4997218186786,271.062138387226,0.0,2.0,11.875,7.0,0.0,0.0
2015-04-10,125.640782296666,449.200853104077,176.191631914365,69.6213343156897,273.777005049353,0.0,1.0,14.125,8.0,5.0,0.0
2015-04-11,149.471145855324,435.937997165239,241.954245467709,75.5562497228574,279.734031972369,0.0,2.0,16.75,14.0,61.0,0.0
2015-04-12,39.0548694183738,423.16730595899094,148.003916028181,170.691265230574,256.220102827754,0.0,5.0,12.375,16.0,0.0,0.0
2015-04-13,94.5357769724487,286.808655322632,115.775782324593,85.5491123404555,228.44105619456496,0.0,4.0,8.875,21.0,61.0,0.0
2015-04-14,95.73587909956541,297.478196061337,114.709486133908,68.5181832029906,241.794663278364,0.0,7.0,10.75,17.0,61.0,0.0
2015-04-15,102.93265639072,284.42793454100894,77.9760319762046,82.56191439469988,267.331795587064,0.0,0.0,15.5,19.0,5.0,0.0
2015-04-16,90.5282058330727,286.72764708972,80.6127984834301,64.3768783832988,249.985817848774,0.0,6.0,9.375,16.0,21.0,0.0
2015-04-17,91.0744308710578,314.997367966203,95.874962983171,85.0439789074107,269.64357023369894,0.0,0.0,10.5,15.0,0.0,0.0
2015-04-18,103.305896790347,372.985639347608,147.280675283552,105.620424871498,273.308983958271,0.0,0.0,10.875,8.0,0.0,0.0
2015-04-19,25.46219373912,419.373474076238,157.80717948852,119.444010656665,248.93688643274297,0.0,0.0,10.125,11.0,0.0,0.0
2015-04-20,113.238537617252,291.610305100325,91.09405082086947,78.23712041977558,216.398739415418,0.0,0.0,14.25,9.0,0.0,0.0
2015-04-21,121.935695795117,262.312297451446,102.899554988628,75.6785562086606,236.929910073307,0.0,0.0,14.625,17.0,5.0,0.0
2015-04-22,115.982784302446,281.26429932994694,95.23361656382541,76.9287622186942,203.609195254356,0.0,0.0,12.125,7.0,0.0,0.0
2015-04-23,109.647753246652,316.964561244097,106.231696176478,58.6866015325717,232.875408477088,0.0,1.0,13.625,12.0,0.0,0.0
2015-04-24,93.8539762667653,311.721136965455,102.172051099545,72.944912850319,212.742403753359,0.0,2.0,13.875,9.0,20.0,0.0
2015-04-25,121.601177999412,450.922945775814,129.196066694569,86.65350795489901,247.902280079392,0.0,7.0,13.75,8.0,63.0,0.0
2015-04-26,71.0071270593663,399.820571217996,112.950650114719,112.831158583878,252.667352565897,0.0,8.0,7.0,11.0,61.0,0.0
2015-04-27,151.174833546803,291.752346251679,114.70001375553,83.4751795147854,197.564743508792,0.0,4.0,10.125,11.0,0.0,0.0
2015-04-28,91.0866799976838,279.639574876652,124.236952144972,0.0,213.195052497114,0.0,3.0,10.25,13.0,0.0,0.0
2015-04-29,135.750739524874,335.699732620073,129.552575416168,69.6885795663438,250.92766541001896,0.0,5.0,12.625,12.0,0.0,0.0
2015-04-30,185.547465909923,382.494805997457,116.009163395934,78.2474106946107,303.34662044021,0.0,6.0,11.375,10.0,61.0,0.0
2015-05-01,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,6.0,21.0,0.0
2015-05-02,205.277811156554,569.854066374337,216.66209939037697,168.464543906289,390.245200658863,0.0,3.0,11.0,12.0,0.0,0.0
2015-05-03,49.1824014028742,467.83338659936896,154.503619536054,132.20896007182,273.752958375164,0.0,1.0,14.75,12.0,61.0,0.0
2015-05-04,141.916859730021,340.579351605995,98.89576088075148,108.931500577338,197.208560688196,0.0,5.0,15.875,13.0,21.0,0.0
2015-05-05,98.3386635883964,295.928590213682,81.0951589620809,69.2603251298698,198.684243279816,0.0,4.0,20.0,15.0,95.0,0.0
2015-05-06,112.613312971486,326.95081922442694,101.849963136114,65.0766452616253,225.053574357765,0.0,3.0,17.125,11.0,21.0,0.0
2015-05-07,119.486322756166,309.311901434242,91.9617294778322,60.8102412913987,211.80224743547896,0.0,6.0,12.0,16.0,21.0,0.0
2015-05-08,108.528740811492,326.333702093022,108.544660936963,57.1956734130954,265.721536983155,0.0,2.0,11.5,11.0,0.0,0.0
2015-05-09,122.939690460506,406.907398954341,170.599905877058,78.2411421697545,278.323409928638,0.0,7.0,13.5,14.0,61.0,0.0
2015-05-10,54.676729153515,492.010489698116,161.944454769077,168.202423789623,319.454496491185,0.0,2.0,12.75,18.0,0.0,0.0
2015-05-11,129.877961813861,336.127629680071,102.844671644941,61.3151869370572,205.667346687899,0.0,0.0,19.75,11.0,0.0,0.0
2015-05-12,94.6018729487518,327.092157926255,96.1947537258803,81.3705529527208,259.94167495408,0.0,7.0,14.625,14.0,63.0,0.0
2015-05-13,166.814781762185,397.982340133214,178.860014594185,80.6915439319555,246.37262327780496,0.0,7.0,11.875,16.0,21.0,0.0
2015-05-14,53.434236162362,490.915769119788,164.032004782974,143.618292078555,309.927036397582,0.0,7.0,11.25,10.0,20.0,0.0
2015-05-15,147.271258346731,513.805644101383,190.84615764994896,80.02502090334438,292.967837715476,0.0,6.0,13.5,9.0,0.0,0.0
2015-05-16,164.984948024753,555.445636645735,223.041083514403,110.846941963139,329.998465824508,0.0,7.0,10.5,11.0,61.0,0.0
2015-05-17,63.05558764595,562.6482320827312,174.978926934013,171.465540571901,293.27553222601694,0.0,3.0,12.625,17.0,21.0,0.0
2015-05-18,103.802316848696,328.913429566134,123.539420521468,77.7209650240063,225.832737314778,0.0,6.0,11.625,8.0,61.0,0.0
2015-05-19,142.786482873821,351.146415331786,105.471840044604,60.9239625788419,282.589418894077,0.0,6.0,10.125,11.0,63.0,0.0
2015-05-20,92.0360687468511,356.207676664304,101.255561525615,39.6292101082508,219.800270156995,0.0,5.0,12.25,9.0,63.0,0.0
2015-05-21,147.957523681187,348.534145245022,124.516554568504,72.2913067539047,281.519362391549,0.0,6.0,12.625,10.0,61.0,0.0
2015-05-22,146.094397822298,374.702368065499,146.521590810863,72.6752390870334,263.214787734799,0.0,4.0,17.0,12.0,0.0,0.0
2015-05-23,212.693141838497,506.664209994684,234.957626970933,0.0,336.087101364585,0.0,5.0,13.375,8.0,0.0,0.0
2015-05-24,125.559999732516,602.379870231082,238.55018095415,160.036018067072,301.519589889275,0.0,2.0,14.375,8.0,0.0,0.0
2015-05-25,93.8478895546048,621.867778874006,247.362274318026,102.105379903525,388.133249077524,0.0,7.0,11.75,10.0,61.0,0.0
2015-05-26,126.885645229909,381.669744982195,143.902124921962,33.907482932934,220.47200275810496,0.0,6.0,13.0,14.0,21.0,0.0
2015-05-27,102.221242794941,358.895155316917,119.585121426913,59.5507929294823,210.016061677086,0.0,7.0,12.625,13.0,61.0,0.0
2015-05-28,113.871596753032,340.514414991475,141.838393882903,0.0,267.45399550279,0.0,6.0,13.125,12.0,63.0,0.0
2015-05-29,132.425641438842,365.087905303626,131.050800847681,61.0068815520603,250.764288305739,0.0,6.0,14.625,8.0,61.0,0.0
2015-05-30,120.295569303579,456.734340691111,177.88318176972,68.8696177994846,278.950388727743,0.0,4.0,11.625,15.0,61.0,0.0
2015-05-31,53.2747806032447,457.52825918325,167.824076578166,111.389483740734,227.62624446804,0.0,7.0,14.5,10.0,61.0,0.0
2015-06-01,131.799875274321,335.912287877592,116.16860416703,77.11555388243158,275.002697730945,0.0,5.0,14.25,16.0,0.0,0.0
2015-06-02,96.0309134237217,412.209593794446,132.861613332833,57.1617006882767,247.548656142778,0.0,7.0,14.25,14.0,61.0,0.0
2015-06-03,92.2734256379415,350.831237309121,118.973513836699,0.0,257.703580420418,0.0,6.0,15.25,18.0,21.0,0.0
2015-06-04,157.745638949818,366.195368742098,147.299840903324,73.4353393085373,250.238837010149,0.0,0.0,16.375,9.0,0.0,0.0
2015-06-05,90.82605636650409,418.393781746112,163.498578067888,70.9256465264533,275.492979753843,0.0,0.0,22.625,9.0,0.0,0.0
2015-06-06,160.016912242355,553.131050767354,251.617849812226,38.253972844569695,279.003577524238,0.0,3.0,18.5,19.0,10.0,0.0
2015-06-07,81.0228908423745,527.885017948989,175.770248988223,95.8647639075632,377.303279079248,0.0,4.0,16.625,15.0,0.0,0.0
2015-06-08,118.620010509136,344.695569756106,151.080049836377,86.64655291078918,304.658991750827,0.0,6.0,14.375,12.0,0.0,0.0
2015-06-09,103.751614199022,315.12374936753093,140.029285146903,66.3940872308056,264.199647754648,0.0,3.0,15.25,8.0,0.0,0.0
2015-06-10,109.672600519434,338.309487845224,108.416922856521,49.6396291126612,245.462484326112,0.0,0.0,18.0,7.0,0.0,0.0
2015-06-11,82.2394493227455,357.852893336956,121.550989282568,49.489817339012895,223.06624282412,0.0,1.0,16.0,10.0,0.0,0.0
2015-06-12,110.933345275547,349.536158182539,142.809454024055,58.341995735626895,278.611793604903,0.0,0.0,20.25,10.0,0.0,0.0
2015-06-13,149.304738265576,559.888089847911,242.02587855797296,55.5502705629424,238.30920372789896,0.0,6.0,21.875,12.0,61.0,0.0
2015-06-14,54.200791257504,486.13823773785293,191.003479398523,94.74262278205961,308.096883557457,0.0,7.0,14.375,12.0,0.0,0.0
2015-06-15,142.542446445232,350.589558421955,146.513955766517,93.90810363080088,289.287204370205,0.0,8.0,13.625,11.0,21.0,0.0
2015-06-16,79.09829297271379,349.888222729503,115.199444682387,54.8703592495813,249.82766517202896,0.0,7.0,13.625,14.0,0.0,0.0
2015-06-17,97.54363367465827,380.305703300813,138.272896315851,86.40342460137299,260.357543159185,0.0,7.0,16.5,9.0,61.0,0.0
2015-06-18,140.824064614319,332.82056704836293,132.829460804496,0.0,269.27242070295694,0.0,7.0,13.25,13.0,61.0,0.0
2015-06-19,119.985803432121,346.690336157535,149.93941661601,85.69208482893478,271.496146564196,0.0,7.0,14.25,14.0,61.0,0.0
2015-06-20,146.634813820399,571.278131371528,220.298734884554,0.0,280.186941692026,0.0,5.0,17.125,13.0,0.0,1.0
2015-06-21,77.1354317914719,553.599170821681,206.347777642486,79.6238577111724,235.514638799317,0.0,6.0,15.75,6.0,0.0,1.0
2015-06-22,135.938737758693,412.309330067662,183.964615046141,95.7934490225752,254.86252221827496,0.0,5.0,13.5,8.0,61.0,1.0
2015-06-23,122.481453982781,423.1358501964,172.407057152837,59.3399435978971,270.726957416684,0.0,5.0,16.5,10.0,21.0,1.0
2015-06-24,128.059192073461,479.94332733122496,179.618053020787,136.751450668224,300.990362700812,0.0,8.0,12.625,14.0,61.0,1.0
2015-06-25,178.518522583761,484.513720535521,169.658267286,76.9256449556744,271.335895693763,0.0,6.0,17.125,8.0,21.0,1.0
2015-06-26,148.837350354137,517.667163948615,181.11146289077,133.675162322483,304.239937730854,0.0,7.0,19.25,5.0,61.0,1.0
2015-06-27,169.797038127635,708.700690129254,274.594255311076,51.4184892058944,428.433111120672,0.0,7.0,19.375,16.0,61.0,1.0
2015-06-28,77.928316055467,686.349904220686,248.020004494018,92.6062037819606,309.491842337963,0.0,2.0,19.875,10.0,0.0,1.0
2015-06-29,167.270204460311,455.623242772356,194.136671031459,60.5706678690791,304.800400892429,0.0,3.0,21.5,12.0,0.0,0.0
2015-06-30,148.605225316688,456.688693628606,208.082577987922,59.7582110810299,289.298377908159,0.0,3.0,20.25,9.0,0.0,0.0
2015-07-01,120.186667934639,430.397456895632,197.623339824018,42.5236610258434,216.683347382259,0.0,0.0,23.125,13.0,0.0,0.0
2015-07-02,146.638389294812,380.075233434005,197.917442499618,71.149958216457,207.500950654484,0.0,0.0,27.375,12.0,0.0,0.0
2015-07-03,144.951813259044,432.888287340422,160.204702317167,74.2683455483615,294.970876106508,0.0,1.0,25.625,10.0,0.0,0.0
2015-07-04,147.076833346115,667.545326269141,247.071452490507,41.0811107814817,315.830779238922,0.0,0.0,26.5,10.0,0.0,0.0
2015-07-05,42.8195772957965,571.220211930273,259.904234971271,80.5139509839903,308.145249811727,0.0,4.0,25.25,9.0,21.0,0.0
2015-07-06,152.361597385545,435.547290335414,180.976011570668,119.169151042856,252.941627806535,0.0,3.0,19.875,16.0,0.0,0.0
2015-07-07,84.0059287460532,424.75865459342,205.786503054919,43.289934535011,248.53982558714,0.0,4.0,24.75,9.0,61.0,0.0
2015-07-08,102.368510926785,406.197372488758,192.61324743982,104.939046568831,299.243550702973,0.0,6.0,16.625,16.0,63.0,0.0
2015-07-09,135.630723416396,400.061396607868,164.223975843097,54.2685877298114,281.69784384367694,0.0,6.0,14.375,24.0,61.0,0.0
2015-07-10,124.786803993428,419.920725517909,175.415571182845,88.31263937982838,296.230038738281,0.0,3.0,16.125,18.0,21.0,0.0
2015-07-11,130.113145531335,579.775873809484,259.589585454307,55.7657711821206,278.282264047648,0.0,6.0,17.75,9.0,21.0,0.0
2015-07-12,88.6540564733359,638.240827319641,226.576988477566,107.211344510388,262.303945351064,0.0,7.0,19.25,12.0,61.0,0.0
2015-07-13,139.54366165469,484.644303422986,178.246604676721,99.8210032219416,260.211558815196,0.0,6.0,19.375,11.0,0.0,0.0
2015-07-14,130.501224284384,494.642623603643,241.122838912105,70.3072462225753,256.91308840519093,0.0,3.0,19.625,9.0,0.0,0.0
2015-07-15,107.10110548093,517.878028741276,239.988521470692,77.16980837799478,305.043050526266,0.0,3.0,20.125,14.0,0.0,0.0
2015-07-16,137.546863233232,498.959441029325,221.649707015925,54.510062642448894,214.084788068538,0.0,4.0,18.75,7.0,0.0,0.0
2015-07-17,59.6756480447039,533.38199646267,230.878548082359,56.841327918591695,235.351081587218,0.0,4.0,23.25,12.0,21.0,0.0
2015-07-18,103.421875467186,677.199908361688,276.14996984409294,55.3054194821743,274.337912432376,0.0,2.0,20.875,16.0,0.0,0.0
2015-07-19,72.7912616085759,713.948758860807,298.356080226216,78.8699766727403,366.640210113571,0.0,7.0,14.5,5.0,63.0,0.0
2015-07-20,112.088314087437,566.157537334118,212.208013890009,69.7667264646809,243.511157551047,0.0,6.0,18.375,12.0,20.0,0.0
2015-07-21,110.3163345983,556.0091138087449,211.333116743005,84.9804801228085,300.049805092917,0.0,3.0,21.375,16.0,0.0,0.0
2015-07-22,142.22779347136,597.5760415527628,254.371952847912,0.0,268.939645752758,0.0,2.0,23.75,12.0,0.0,0.0
2015-07-23,203.26412534078096,600.414019091748,247.826303732974,63.513856068782495,261.951424968471,0.0,5.0,18.375,12.0,61.0,0.0
2015-07-24,190.774205174228,578.637666776062,298.052943490147,36.344812080423,332.284651666931,0.0,7.0,19.375,10.0,0.0,0.0
2015-07-25,153.059769404023,672.206275477328,251.567269387341,63.946491559284496,254.280510145513,0.0,6.0,20.0,10.0,95.0,0.0
2015-07-26,128.285416683932,705.589263265344,282.734202808242,132.027901406403,372.811026662913,0.0,5.0,16.75,19.0,61.0,0.0
